session,species,size_bin,SVC_abundance,prey_abundance,pred_abundance,size_bin_lengths
232,french angelfish,4,1,0,0,16.60974
232,foureye butterflyfish,2,2,4,0,6.506205
232,harlequin bass,2,2,1,0,6.506205
232,yellowhead wrasse,1,1,12,0,3.265599
232,clown wrasse,1,2,0,0,3.265599
232,slippery dick,2,3,0,0,6.506205
232,squirrelfish,4,1,0,0,16.60974
232,doctorfish,2,4,0,0,6.506205
232,bluehead wrasse,1,14.5,15,0,3.265599
232,striped parrotfish,2,1.25,4,0,6.506205
232,blue chromis,1,2.75,0,0,3.265599
232,bicolor damselfish,1,62,28,0,3.265599
232,redband parrotfish,2,4,7,0,6.506205
232,sharpnose puffer,1,6,3,0,3.265599
232,bluehead wrasse,2,46.5,41,0,6.506205
232,blue tang,3,1,0,0,11.40044
232,banded butterflyfish,2,1,0,0,6.506205
232,graysby,3,1,3,0,11.40044
232,yellowhead wrasse,2,2,10,0,6.506205
232,squirrelfish,5,3,2,0,22.657
232,striped parrotfish,3,3.75,1,0,11.40044
232,blue chromis,2,8.25,2,0,6.506205
232,french angelfish,5,1,0,0,22.657
232,clown wrasse,2,1,0,0,6.506205
232,bluehead wrasse,3,1,1,0,11.40044
232,bicolor damselfish,2,1,18,0,6.506205
232,redband parrotfish,3,1,0,0,11.40044
232,barred hamlet,2,0,1,0,6.506205
232,blue tang,4,0,1,0,16.60974
232,bridled goby,1,0,6,0,3.265599
232,bridled goby,2,0,3,0,6.506205
232,colon goby,1,0,1,0,3.265599
232,creole wrasse,1,0,50,0,3.265599
232,goldspot goby,1,0,10,0,3.265599
232,goldspot goby,2,0,2,0,6.506205
232,graysby,4,0,1,5,16.60974
232,greenblotch parrotfish,1,0,1,0,3.265599
232,greenblotch parrotfish,2,0,1,0,6.506205
232,hogfish,3,0,1,0,11.40044
232,hogfish,6,0,10,0,42.62977
232,lionfish,4,0,1,0,16.60974
232,masked goby,1,0,161,0,3.265599
232,ocean surgeonfish,4,0,1,0,16.60974
232,pallid goby,1,0,2,0,3.265599
232,pallid goby,2,0,1,0,6.506205
232,redband parrotfish,1,0,21,0,3.265599
232,redband parrotfish,4,0,2,0,16.60974
232,redband parrotfish,5,0,1,0,22.657
232,reef butterflyfish,2,0,1,0,6.506205
232,sharpnose puffer,2,0,1,0,6.506205
232,spotfin butterflyfish,3,0,1,0,11.40044
232,striped parrotfish,1,0,8,0,3.265599
232,sunshinefish,1,0,1,0,3.265599
232,yellowhead wrasse,3,0,6,0,11.40044
232,yellowtail snapper,2,0,1,0,6.506205
232,graysby,5,0,0,7,22.657
232,greater soapfish,6,0,0,1,42.62977
232,nassau grouper,6,0,0,1,42.62977
232,red hind,6,0,0,1,42.62977
233,redband parrotfish,2,2,4,0,6.506205
233,blue chromis,1,1,3,0,3.265599
233,harlequin bass,1,2,2,0,3.265599
233,blue tang,2,3,0,0,6.506205
233,ocean surgeonfish,3,5,0,0,11.40044
233,striped parrotfish,2,5,24,0,6.506205
233,bicolor damselfish,1,68,55,0,3.265599
233,yellowhead wrasse,1,1,2,0,3.265599
233,bluehead wrasse,1,23.25,34,0,3.265599
233,clown wrasse,1,4.5,0,0,3.265599
233,yellowhead wrasse,2,8,5,0,6.506205
233,dusky damselfish,2,1,0,0,6.506205
233,rock beauty,2,1,1,0,6.506205
233,hogfish,4,1,1,0,16.60974
233,graysby,3,1,1,0,11.40044
233,french grunt,4,1,0,0,16.60974
233,stoplight parrotfish,5,1,1,0,22.657
233,bar jack,5,1,0,0,22.657
233,blue chromis,2,2,4,0,6.506205
233,bluehead wrasse,2,7.75,31,0,6.506205
233,clown wrasse,2,1.5,4,0,6.506205
233,redband parrotfish,3,1,6,0,11.40044
233,harlequin bass,2,1,7,0,6.506205
233,blue tang,3,1,4,0,11.40044
233,striped parrotfish,3,1,3,0,11.40044
233,bicolor damselfish,2,1,48,0,6.506205
233,yellowhead wrasse,3,1,5,0,11.40044
233,beaugregory,2,0,3,0,6.506205
233,black grouper,6,0,1,1,42.62977
233,blue chromis,3,0,2,0,11.40044
233,blue tang,4,0,4,0,16.60974
233,bluehead wrasse,3,0,1,0,11.40044
233,bridled goby,1,0,9,0,3.265599
233,bridled goby,2,0,7,0,6.506205
233,butter hamlet,2,0,4,0,6.506205
233,colon goby,1,0,5,0,3.265599
233,colon goby,2,0,1,0,6.506205
233,creole wrasse,1,0,10,0,3.265599
233,creole wrasse,2,0,10,0,6.506205
233,foureye butterflyfish,2,0,2,0,6.506205
233,french grunt,3,0,3,0,11.40044
233,goldspot goby,1,0,9,0,3.265599
233,goldspot goby,2,0,3,0,6.506205
233,graysby,5,0,1,9,22.657
233,greenblotch parrotfish,1,0,2,0,3.265599
233,greenblotch parrotfish,2,0,1,0,6.506205
233,highhat,2,0,1,0,6.506205
233,longfin damselfish,1,0,1,0,3.265599
233,longfin damselfish,2,0,1,0,6.506205
233,longspine squirrelfish,5,0,2,0,22.657
233,masked goby,1,0,428,0,3.265599
233,masked goby,2,0,12,0,6.506205
233,ocean surgeonfish,2,0,1,0,6.506205
233,ocean surgeonfish,4,0,2,0,16.60974
233,ocean surgeonfish,5,0,1,0,22.657
233,pallid goby,1,0,10,0,3.265599
233,pallid goby,2,0,1,0,6.506205
233,queen angelfish,4,0,1,0,16.60974
233,redband parrotfish,1,0,7,0,3.265599
233,redband parrotfish,4,0,4,0,16.60974
233,redband parrotfish,5,0,2,0,22.657
233,rock beauty,1,0,1,0,3.265599
233,roughhead blenny,1,0,3,0,3.265599
233,saucereye porgy,4,0,1,0,16.60974
233,saucereye porgy,5,0,1,0,22.657
233,sharpnose puffer,1,0,2,0,3.265599
233,stoplight parrotfish,1,0,1,0,3.265599
233,stoplight parrotfish,2,0,1,0,6.506205
233,striped parrotfish,1,0,5,0,3.265599
233,white grunt,3,0,1,0,11.40044
233,white grunt,4,0,3,0,16.60974
233,white grunt,5,0,3,0,22.657
233,yellowhead wrasse,4,0,1,0,16.60974
233,greater soapfish,4,0,0,1,16.60974
233,green moray,6,0,0,1,42.62977
233,spotted moray,6,0,0,1,42.62977
234,rock beauty,3,2,0,0,11.40044
234,foureye butterflyfish,2,2,0,0,6.506205
234,gray angelfish,5,2,0,0,22.657
234,spotted goatfish,3,2,0,0,11.40044
234,stoplight parrotfish,4,1,0,0,16.60974
234,redband parrotfish,2,1,8,0,6.506205
234,ocean surgeonfish,3,4,4,0,11.40044
234,doctorfish,3,4,0,0,11.40044
234,reef butterflyfish,2,4,0,0,6.506205
234,clown wrasse,2,4,0,0,6.506205
234,bicolor damselfish,1,36,64,0,3.265599
234,bluehead wrasse,1,18,22,0,3.265599
234,yellowhead wrasse,2,3.75,11,0,6.506205
234,hogfish,5,1,2,0,22.657
234,graysby,3,1,0,0,11.40044
234,slippery dick,3,1,0,0,11.40044
234,redband parrotfish,3,3,4,0,11.40044
234,bicolor damselfish,2,12,51,0,6.506205
234,bluehead wrasse,2,6,55,0,6.506205
234,yellowhead wrasse,3,1.25,4,0,11.40044
234,stoplight parrotfish,5,1,0,0,22.657
234,balloonfish,3,0,1,0,11.40044
234,banded butterflyfish,2,0,1,0,6.506205
234,banded butterflyfish,3,0,1,0,11.40044
234,bar jack,5,0,1,0,22.657
234,beaugregory,1,0,1,0,3.265599
234,blue chromis,1,0,5,0,3.265599
234,blue chromis,2,0,3,0,6.506205
234,blue tang,3,0,1,0,11.40044
234,blue tang,4,0,2,0,16.60974
234,bluehead wrasse,3,0,1,0,11.40044
234,bluelip parrotfish,1,0,17,0,3.265599
234,bridled goby,1,0,21,0,3.265599
234,bridled goby,2,0,15,0,6.506205
234,butter hamlet,2,0,1,0,6.506205
234,clown wrasse,1,0,1,0,3.265599
234,colon goby,1,0,6,0,3.265599
234,creole wrasse,1,0,60,0,3.265599
234,creole wrasse,2,0,60,0,6.506205
234,doctorfish,4,0,1,0,16.60974
234,french angelfish,5,0,2,0,22.657
234,goldspot goby,1,0,31,0,3.265599
234,goldspot goby,2,0,5,0,6.506205
234,greenblotch parrotfish,1,0,1,0,3.265599
234,harlequin bass,1,0,4,0,3.265599
234,harlequin bass,2,0,5,0,6.506205
234,lantern bass,2,0,1,0,6.506205
234,lionfish,5,0,1,0,22.657
234,masked goby,1,0,188,0,3.265599
234,masked goby,2,0,3,0,6.506205
234,midnight parrotfish,6,0,1,0,42.62977
234,ocean surgeonfish,4,0,1,0,16.60974
234,pallid goby,1,0,14,0,3.265599
234,pallid goby,2,0,1,0,6.506205
234,porkfish,6,0,1,0,42.62977
234,purple reeffish,2,0,1,0,6.506205
234,redband parrotfish,1,0,19,0,3.265599
234,redband parrotfish,4,0,5,0,16.60974
234,rock beauty,1,0,1,0,3.265599
234,roughhead blenny,1,0,3,0,3.265599
234,sharpnose puffer,2,0,3,0,6.506205
234,spotted goatfish,4,0,2,0,16.60974
234,spotted goatfish,5,0,1,0,22.657
234,spotted trunkfish,3,0,1,0,11.40044
234,squirrelfish,6,0,2,0,42.62977
234,striped parrotfish,1,0,4,0,3.265599
234,striped parrotfish,2,0,8,0,6.506205
234,tobaccofish,2,0,1,0,6.506205
234,white grunt,4,0,2,0,16.60974
234,white grunt,5,0,3,0,22.657
234,yellowhead wrasse,1,0,5,0,3.265599
234,yellowhead wrasse,4,0,2,0,16.60974
234,coney,5,0,0,1,22.657
234,coney,6,0,0,1,42.62977
234,graysby,4,0,0,3,16.60974
234,graysby,5,0,0,6,22.657
234,spotted moray,6,0,0,1,42.62977
235,yellowhead wrasse,1,1,2,0,3.265599
235,butter hamlet,2,2,1,0,6.506205
235,french grunt,3,2,3,0,11.40044
235,caesar grunt,4,2,0,0,16.60974
235,sharpnose puffer,1,3,8,0,3.265599
235,yellowtail snapper,3,1,1,0,11.40044
235,bicolor damselfish,1,23,24,0,3.265599
235,striped parrotfish,2,8,37,0,6.506205
235,redband parrotfish,2,4,6,0,6.506205
235,bluehead wrasse,1,3.25,30,0,3.265599
235,hogfish,3,1.25,0,0,11.40044
235,blue chromis,2,1,1,0,6.506205
235,bar jack,4,1,0,0,16.60974
235,doctorfish,3,1,0,0,11.40044
235,princess parrotfish,4,1,0,0,16.60974
235,yellowtail snapper,4,2,0,0,16.60974
235,bluehead wrasse,2,9.75,48,0,6.506205
235,hogfish,4,2.75,1,0,16.60974
235,yellowhead wrasse,2,1,14,0,6.506205
235,bicolor damselfish,2,1,33,0,6.506205
235,redband parrotfish,3,1,2,0,11.40044
235,hogfish,5,1,0,0,22.657
235,bar jack,5,0,2,0,22.657
235,beaugregory,1,0,1,0,3.265599
235,beaugregory,2,0,1,0,6.506205
235,beaugregory,3,0,10,0,11.40044
235,blue hamlet,3,0,1,0,11.40044
235,bluehead wrasse,3,0,4,0,11.40044
235,bluelip parrotfish,2,0,1,0,6.506205
235,bluestriped grunt,4,0,3,0,16.60974
235,bridled goby,1,0,15,0,3.265599
235,bridled goby,2,0,11,0,6.506205
235,butter hamlet,3,0,2,0,11.40044
235,creole wrasse,3,0,60,0,11.40044
235,foureye butterflyfish,2,0,1,0,6.506205
235,french grunt,4,0,8,0,16.60974
235,french grunt,5,0,2,0,22.657
235,goldspot goby,1,0,16,0,3.265599
235,goldspot goby,2,0,1,0,6.506205
235,graysby,3,0,2,0,11.40044
235,graysby,5,0,1,4,22.657
235,greenblotch parrotfish,2,0,2,0,6.506205
235,harlequin bass,2,0,4,0,6.506205
235,hogfish,6,0,1,0,42.62977
235,masked goby,1,0,628,0,3.265599
235,masked goby,2,0,6,0,6.506205
235,ocean surgeonfish,4,0,1,0,16.60974
235,ocean surgeonfish,5,0,1,0,22.657
235,pallid goby,1,0,12,0,3.265599
235,pallid goby,2,0,3,0,6.506205
235,redband parrotfish,1,0,11,0,3.265599
235,redband parrotfish,4,0,2,0,16.60974
235,rock beauty,1,0,1,0,3.265599
235,roughhead blenny,1,0,4,0,3.265599
235,sharpnose puffer,2,0,1,0,6.506205
235,spanish hogfish,2,0,1,0,6.506205
235,spotfin butterflyfish,3,0,1,0,11.40044
235,striped parrotfish,1,0,3,0,3.265599
235,striped parrotfish,3,0,4,0,11.40044
235,tomtate,2,0,1,0,6.506205
235,white grunt,3,0,1,0,11.40044
235,white grunt,4,0,13,0,16.60974
235,white grunt,5,0,4,0,22.657
235,yellowhead wrasse,3,0,7,0,11.40044
235,yellowhead wrasse,4,0,1,0,16.60974
235,graysby,4,0,0,2,16.60974
235,nassau grouper,6,0,0,1,42.62977
236,reef butterflyfish,2,2,1,0,6.506205
236,stoplight parrotfish,1,1,1,0,3.265599
236,striped parrotfish,2,1,16,0,6.506205
236,hogfish,4,2,0,0,16.60974
236,doctorfish,2,1,0,0,6.506205
236,rock beauty,2,1,0,0,6.506205
236,redband parrotfish,3,1.25,0,0,11.40044
236,bluehead wrasse,1,19.5,18,0,3.265599
236,bicolor damselfish,1,61,37,0,3.265599
236,caesar grunt,2,1,0,0,6.506205
236,bluestriped grunt,3,13,0,0,11.40044
236,blue chromis,1,15.75,0,0,3.265599
236,french grunt,3,21,0,0,11.40044
236,brown chromis,1,6,0,0,3.265599
236,caesar grunt,3,6,0,0,11.40044
236,porkfish,5,1,0,0,22.657
236,blue tang,2,1,0,0,6.506205
236,queen angelfish,4,1,0,0,16.60974
236,princess parrotfish,4,1,0,0,16.60974
236,yellowtail snapper,5,1,0,0,22.657
236,squirrelfish,4,1,1,0,16.60974
236,doctorfish,3,2,0,0,11.40044
236,rock beauty,3,2,0,0,11.40044
236,redband parrotfish,4,2.75,1,0,16.60974
236,bluehead wrasse,2,6.5,46,0,6.506205
236,blue chromis,2,5.25,1,0,6.506205
236,stoplight parrotfish,5,1,0,0,22.657
236,striped parrotfish,3,1,0,0,11.40044
236,hogfish,5,1,0,0,22.657
236,redband parrotfish,5,1,1,0,22.657
236,bicolor damselfish,2,1,25,0,6.506205
236,caesar grunt,4,1,0,0,16.60974
236,brown chromis,2,1,0,0,6.506205
236,beaugregory,1,0,1,0,3.265599
236,beaugregory,2,0,1,0,6.506205
236,blue chromis,3,0,1,0,11.40044
236,bluehead wrasse,6,0,1,0,42.62977
236,bridled goby,1,0,12,0,3.265599
236,bridled goby,2,0,23,0,6.506205
236,butter hamlet,2,0,1,0,6.506205
236,butter hamlet,3,0,1,0,11.40044
236,colon goby,1,0,5,0,3.265599
236,colon goby,2,0,2,0,6.506205
236,foureye butterflyfish,2,0,2,0,6.506205
236,french grunt,4,0,1,0,16.60974
236,goldspot goby,1,0,25,0,3.265599
236,goldspot goby,2,0,4,0,6.506205
236,graysby,2,0,1,0,6.506205
236,greenblotch parrotfish,1,0,5,0,3.265599
236,greenblotch parrotfish,2,0,1,0,6.506205
236,harlequin bass,2,0,3,0,6.506205
236,masked goby,1,0,310,0,3.265599
236,pallid goby,1,0,4,0,3.265599
236,pallid goby,2,0,2,0,6.506205
236,princess parrotfish,6,0,2,0,42.62977
236,redband parrotfish,1,0,9,0,3.265599
236,redband parrotfish,2,0,4,0,6.506205
236,roughhead blenny,1,0,4,0,3.265599
236,sharpnose puffer,1,0,2,0,3.265599
236,slippery dick,2,0,1,0,6.506205
236,squirrelfish,5,0,4,0,22.657
236,squirrelfish,6,0,1,0,42.62977
236,tobaccofish,2,0,1,0,6.506205
236,white grunt,5,0,1,0,22.657
236,yellowhead wrasse,1,0,16,0,3.265599
236,yellowhead wrasse,2,0,10,0,6.506205
236,yellowhead wrasse,3,0,1,0,11.40044
236,yellowhead wrasse,4,0,2,0,16.60974
236,graysby,4,0,0,2,16.60974
236,green moray,6,0,0,1,42.62977
237,smooth trunkfish,3,2,0,0,11.40044
237,redband parrotfish,2,1,7,0,6.506205
237,striped parrotfish,2,3,5,0,6.506205
237,foureye butterflyfish,2,4,2,0,6.506205
237,bluehead wrasse,1,9,41,0,3.265599
237,bicolor damselfish,1,28.5,35,0,3.265599
237,doctorfish,2,6,0,0,6.506205
237,yellowtail snapper,4,11,1,0,16.60974
237,blue chromis,1,4,1,0,3.265599
237,rock beauty,3,1,0,0,11.40044
237,barracuda,6,1,0,0,42.62977
237,spanish hogfish,3,1,0,0,11.40044
237,brown chromis,2,1,2,0,6.506205
237,bluehead wrasse,2,27,71,0,6.506205
237,bicolor damselfish,2,9.5,30,0,6.506205
237,redband parrotfish,3,1,3,0,11.40044
237,striped parrotfish,3,1,0,0,11.40044
237,doctorfish,3,1,0,0,11.40044
237,blue chromis,2,1,6,0,6.506205
237,bar jack,6,0,1,0,42.62977
237,beaugregory,1,0,4,0,3.265599
237,beaugregory,3,0,1,0,11.40044
237,blue tang,3,0,1,0,11.40044
237,blue tang,4,0,1,0,16.60974
237,bluehead wrasse,3,0,1,0,11.40044
237,bluelip parrotfish,1,0,3,0,3.265599
237,bluestriped grunt,3,0,1,0,11.40044
237,bluestriped grunt,5,0,1,0,22.657
237,bridled goby,1,0,37,0,3.265599
237,bridled goby,2,0,11,0,6.506205
237,brown chromis,1,0,1,0,3.265599
237,butter hamlet,2,0,2,0,6.506205
237,colon goby,1,0,11,0,3.265599
237,colon goby,2,0,2,0,6.506205
237,creole wrasse,1,0,45,0,3.265599
237,french grunt,4,0,5,0,16.60974
237,french grunt,5,0,2,0,22.657
237,goldspot goby,1,0,31,0,3.265599
237,goldspot goby,2,0,1,0,6.506205
237,graysby,2,0,1,0,6.506205
237,graysby,4,0,3,3,16.60974
237,green razorfish,1,0,1,0,3.265599
237,greenblotch parrotfish,1,0,2,0,3.265599
237,greenblotch parrotfish,2,0,2,0,6.506205
237,harlequin bass,1,0,1,0,3.265599
237,harlequin bass,2,0,7,0,6.506205
237,masked goby,1,0,144,0,3.265599
237,masked goby,2,0,2,0,6.506205
237,ocean surgeonfish,3,0,1,0,11.40044
237,ocean surgeonfish,4,0,2,0,16.60974
237,ocean surgeonfish,5,0,1,0,22.657
237,pallid goby,1,0,5,0,3.265599
237,pallid goby,2,0,2,0,6.506205
237,princess parrotfish,3,0,3,0,11.40044
237,princess parrotfish,4,0,5,0,16.60974
237,princess parrotfish,5,0,2,0,22.657
237,princess parrotfish,6,0,2,0,42.62977
237,redband parrotfish,1,0,15,0,3.265599
237,redband parrotfish,4,0,3,0,16.60974
237,redband parrotfish,5,0,3,0,22.657
237,roughhead blenny,1,0,13,0,3.265599
237,schoolmaster snapper,5,0,1,0,22.657
237,sharpnose puffer,1,0,6,0,3.265599
237,sharpnose puffer,2,0,2,0,6.506205
237,slender filefish,1,0,1,0,3.265599
237,smooth trunkfish,4,0,1,0,16.60974
237,spanish hogfish,2,0,1,0,6.506205
237,spotfin butterflyfish,3,0,2,0,11.40044
237,spotfin butterflyfish,4,0,2,0,16.60974
237,stoplight parrotfish,2,0,1,0,6.506205
237,striped parrotfish,1,0,3,0,3.265599
237,trumpetfish,6,0,1,0,42.62977
237,white grunt,4,0,4,0,16.60974
237,white grunt,5,0,2,0,22.657
237,yellowhead wrasse,1,0,6,0,3.265599
237,yellowhead wrasse,2,0,10,0,6.506205
237,yellowhead wrasse,3,0,4,0,11.40044
237,yellowhead wrasse,4,0,2,0,16.60974
237,yellowtail snapper,5,0,3,0,22.657
237,yellowtail snapper,6,0,1,0,42.62977
237,green moray,6,0,0,1,42.62977
238,clown wrasse,2,2,2,0,6.506205
238,sharpnose puffer,1,3,0,0,3.265599
238,doctorfish,2,2,0,0,6.506205
238,striped parrotfish,2,4,1,0,6.506205
238,bicolor damselfish,1,31,15,0,3.265599
238,white grunt,3,6,0,0,11.40044
238,blue chromis,1,29.25,0,0,3.265599
238,slippery dick,3,1,0,0,11.40044
238,redband parrotfish,3,1,0,0,11.40044
238,harlequin bass,1,1,0,0,3.265599
238,blue chromis,2,9.75,0,0,6.506205
238,clown wrasse,3,1,0,0,11.40044
238,doctorfish,3,1,0,0,11.40044
238,bicolor damselfish,2,0,8,0,6.506205
238,bluehead wrasse,1,0,23,0,3.265599
238,bluehead wrasse,2,0,68,0,6.506205
238,bluelip parrotfish,1,0,2,0,3.265599
238,bluelip parrotfish,2,0,3,0,6.506205
238,bridled goby,1,0,2,0,3.265599
238,bridled goby,2,0,4,0,6.506205
238,goldspot goby,1,0,5,0,3.265599
238,harlequin bass,2,0,2,0,6.506205
238,ocean surgeonfish,3,0,1,0,11.40044
238,redband parrotfish,1,0,7,0,3.265599
238,redband parrotfish,2,0,7,0,6.506205
238,slippery dick,2,0,1,0,6.506205
238,striped parrotfish,3,0,2,0,11.40044
238,white grunt,4,0,1,0,16.60974
238,white grunt,5,0,1,0,22.657
238,yellowhead wrasse,1,0,16,0,3.265599
238,yellowhead wrasse,2,0,12,0,6.506205
238,yellowhead wrasse,3,0,2,0,11.40044
238,graysby,4,0,0,4,16.60974
238,graysby,6,0,0,1,42.62977
240,reef butterflyfish,2,2,0,0,6.506205
240,harlequin bass,1,1,2,0,3.265599
240,redband parrotfish,2,2,5,0,6.506205
240,bar jack,4,2,0,0,16.60974
240,french grunt,2,4,0,0,6.506205
240,striped parrotfish,1,4.5,3,0,3.265599
240,bicolor damselfish,1,26,18,0,3.265599
240,blue chromis,1,21,1,0,3.265599
240,rock beauty,2,1,0,0,6.506205
240,ocean surgeonfish,3,1,0,0,11.40044
240,yellowhead wrasse,2,1,14,0,6.506205
240,barred hamlet,2,1,0,0,6.506205
240,doctorfish,2,1,0,0,6.506205
240,gray angelfish,4,1,0,0,16.60974
240,striped parrotfish,2,1.5,4,0,6.506205
240,harlequin bass,2,1,2,0,6.506205
240,redband parrotfish,3,1,0,0,11.40044
240,bar jack,5,1,0,0,22.657
240,bicolor damselfish,2,1,19,0,6.506205
240,blue chromis,2,1,5,0,6.506205
240,beaugregory,1,0,1,0,3.265599
240,bluehead wrasse,1,0,10,0,3.265599
240,bluehead wrasse,2,0,63,0,6.506205
240,bridled goby,1,0,1,0,3.265599
240,bridled goby,2,0,4,0,6.506205
240,butter hamlet,2,0,1,0,6.506205
240,butter hamlet,3,0,1,0,11.40044
240,creole wrasse,2,0,6,0,6.506205
240,foureye butterflyfish,2,0,3,0,6.506205
240,french grunt,3,0,1,0,11.40044
240,goldspot goby,1,0,3,0,3.265599
240,goldspot goby,2,0,2,0,6.506205
240,graysby,3,0,1,0,11.40044
240,greenblotch parrotfish,1,0,1,0,3.265599
240,greenblotch parrotfish,2,0,2,0,6.506205
240,masked goby,1,0,254,0,3.265599
240,pallid goby,1,0,4,0,3.265599
240,pallid goby,2,0,4,0,6.506205
240,redband parrotfish,1,0,1,0,3.265599
240,redband parrotfish,5,0,1,0,22.657
240,sharpnose puffer,1,0,6,0,3.265599
240,stoplight parrotfish,1,0,1,0,3.265599
240,striped parrotfish,3,0,1,0,11.40044
240,yellowhead wrasse,1,0,3,0,3.265599
240,yellowhead wrasse,3,0,2,0,11.40044
240,graysby,4,0,0,4,16.60974
240,graysby,5,0,0,4,22.657
242,squirrelfish,4,2,0,0,16.60974
242,hogfish,4,1,0,0,16.60974
242,blue tang,2,1,0,0,6.506205
242,reef butterflyfish,2,2,0,0,6.506205
242,queen angelfish,5,2,0,0,22.657
242,spotfin butterflyfish,2,2,0,0,6.506205
242,redband parrotfish,3,2,4,0,11.40044
242,spotted goatfish,3,2,0,0,11.40044
242,striped parrotfish,3,2,2,0,11.40044
242,blue chromis,1,4,0,0,3.265599
242,bluehead wrasse,1,16,55,0,3.265599
242,bicolor damselfish,1,47,39,0,3.265599
242,brown chromis,1,1.5,0,0,3.265599
242,creole wrasse,1,36,0,0,3.265599
242,stoplight parrotfish,2,1,0,0,6.506205
242,spanish hogfish,3,1,1,0,11.40044
242,sharpnose puffer,1,1,11,0,3.265599
242,graysby,2,1,2,0,6.506205
242,porkfish,3,1,0,0,11.40044
242,blue hamlet,2,1,0,0,6.506205
242,brown chromis,2,4.5,2,0,6.506205
242,hogfish,5,1,3,0,22.657
242,blue tang,3,1,0,0,11.40044
242,striped parrotfish,4,1,2,0,16.60974
242,blue chromis,2,1,0,0,6.506205
242,bluehead wrasse,2,1,89,0,6.506205
242,bicolor damselfish,2,1,41,0,6.506205
242,beaugregory,2,0,5,0,6.506205
242,blue chromis,3,0,2,0,11.40044
242,blue hamlet,4,0,1,0,16.60974
242,bluelip parrotfish,1,0,11,0,3.265599
242,bluelip parrotfish,2,0,1,0,6.506205
242,bridled goby,1,0,24,0,3.265599
242,bridled goby,2,0,11,0,6.506205
242,brown chromis,3,0,2,0,11.40044
242,butter hamlet,2,0,4,0,6.506205
242,colon goby,1,0,5,0,3.265599
242,creole wrasse,2,0,1,0,6.506205
242,doctorfish,4,0,5,0,16.60974
242,doctorfish,5,0,3,0,22.657
242,foureye butterflyfish,2,0,2,0,6.506205
242,goldspot goby,1,0,36,0,3.265599
242,goldspot goby,2,0,11,0,6.506205
242,gray angelfish,5,0,1,0,22.657
242,graysby,4,0,2,1,16.60974
242,graysby,5,0,1,5,22.657
242,harlequin bass,1,0,3,0,3.265599
242,harlequin bass,2,0,3,0,6.506205
242,lionfish,2,0,1,0,6.506205
242,masked goby,1,0,445,0,3.265599
242,masked goby,2,0,7,0,6.506205
242,ocean surgeonfish,4,0,3,0,16.60974
242,pallid goby,1,0,42,0,3.265599
242,pallid goby,2,0,8,0,6.506205
242,porkfish,4,0,1,0,16.60974
242,princess parrotfish,2,0,2,0,6.506205
242,princess parrotfish,5,0,2,0,22.657
242,queen angelfish,6,0,1,0,42.62977
242,redband parrotfish,1,0,16,0,3.265599
242,redband parrotfish,2,0,14,0,6.506205
242,redband parrotfish,4,0,4,0,16.60974
242,redband parrotfish,5,0,3,0,22.657
242,roughhead blenny,1,0,13,0,3.265599
242,sharpnose puffer,2,0,6,0,6.506205
242,spotted goatfish,4,0,1,0,16.60974
242,squirrelfish,5,0,3,0,22.657
242,striped parrotfish,1,0,5,0,3.265599
242,striped parrotfish,2,0,11,0,6.506205
242,sunshinefish,2,0,1,0,6.506205
242,tobaccofish,2,0,2,0,6.506205
242,white grunt,2,0,1,0,6.506205
242,white grunt,4,0,1,0,16.60974
242,white grunt,5,0,3,0,22.657
242,yellowhead wrasse,1,0,35,0,3.265599
242,yellowhead wrasse,2,0,20,0,6.506205
242,yellowhead wrasse,3,0,7,0,11.40044
242,yellowhead wrasse,4,0,1,0,16.60974
242,coney,6,0,0,1,42.62977
242,green moray,6,0,0,1,42.62977
242,rock hind,6,0,0,1,42.62977
243,reef butterflyfish,2,2,0,0,6.506205
243,banded butterflyfish,1,1,0,0,3.265599
243,porkfish,3,2,0,0,11.40044
243,blue angelfish,3,1,0,0,11.40044
243,yellowhead wrasse,1,2,15,0,3.265599
243,doctorfish,2,1,0,0,6.506205
243,blue tang,2,1,0,0,6.506205
243,bluehead wrasse,1,6.5,2,0,3.265599
243,ocean surgeonfish,2,2.25,0,0,6.506205
243,bar jack,5,5,0,0,22.657
243,striped parrotfish,1,6,2,0,3.265599
243,tomtate,2,32,0,0,6.506205
243,blue tang,3,11,0,0,11.40044
243,graysby,2,1,0,0,6.506205
243,redband parrotfish,3,1,0,0,11.40044
243,rock beauty,2,1,0,0,6.506205
243,trumpetfish,5,1,0,0,22.657
243,hogfish,4,1,0,0,16.60974
243,doctorfish,3,3,0,0,11.40044
243,bluehead wrasse,2,19.5,35,0,6.506205
243,ocean surgeonfish,3,6.75,0,0,11.40044
243,banded butterflyfish,2,1,1,0,6.506205
243,blue angelfish,4,1,0,0,16.60974
243,striped parrotfish,2,1,2,0,6.506205
243,balloonfish,3,0,1,0,11.40044
243,balloonfish,4,0,2,0,16.60974
243,banded butterflyfish,3,0,1,0,11.40044
243,bicolor damselfish,1,0,22,0,3.265599
243,bicolor damselfish,2,0,37,0,6.506205
243,bluehead wrasse,3,0,1,0,11.40044
243,bluelip parrotfish,1,0,1,0,3.265599
243,doctorfish,5,0,3,0,22.657
243,foureye butterflyfish,2,0,4,0,6.506205
243,goldspot goby,1,0,4,0,3.265599
243,gray angelfish,5,0,1,0,22.657
